7.752542180227250945e-01,1.236407999280732106e+01,1.392038149900429067e+00,1.546994036709518516e+00,2.374598457787422123e-01,-1.904088561906201349e+00
7.302233604566928937e-01,1.238503262325096799e+01,1.130501758950503755e+00,1.494103736579809993e+00,2.253537548464953633e-01,-1.886915037457629785e+00
6.350855645387945003e-01,1.242132117910224665e+01,8.234965879078128825e-01,1.435633395938130663e+00,2.314018197415622369e-01,-1.868541699108500653e+00
5.876400855306577187e-01,1.241336386823927462e+01,7.738251835569347481e-01,1.392839295155105628e+00,2.254237940380326433e-01,-1.843975960506035738e+00
6.360526953054748134e-01,1.233181624562238454e+01,9.444228517317345695e-01,1.353566011435728633e+00,2.226935437510962623e-01,-1.814674382707587519e+00
6.949795335662806162e-01,1.225612999375960932e+01,1.222700693827980967e+00,1.313130251126504167e+00,2.106967448858618475e-01,-1.796996347531897520e+00
7.341694521645401039e-01,1.228210272304613682e+01,1.410666589695576345e+00,1.273396141394820491e+00,2.196635839787834943e-01,-1.776151480497826896e+00
6.976249462503593124e-01,1.240701479701237275e+01,1.388582566280210484e+00,1.220694777598955838e+00,2.133269481572499238e-01,-1.763479765990158876e+00
6.357147226927439831e-01,1.252594396179282477e+01,1.018516512088471382e+00,1.166937838880891531e+00,2.184715361255850363e-01,-1.742806515832332259e+00
5.649445598421665160e-01,1.257050375312907775e+01,5.497709555823300231e-01,1.110806033909017554e+00,2.186234098950450566e-01,-1.716745984111325285e+00
5.084798874538861702e-01,1.259043611013995267e+01,3.805422408263954281e-01,1.056099333526925310e+00,2.043662103036681943e-01,-1.691423626416199477e+00
5.612393688464616393e-01,1.265636525289831660e+01,7.308884655768208560e-01,9.954677278329105983e-01,2.053918329985528202e-01,-1.673727575342206064e+00
7.085572136372974006e-01,1.273439335269979544e+01,1.339291090658159433e+00,9.995449215782916674e-01,1.998700223695940581e-01,-1.642716389632125518e+00
7.555161216775218014e-01,1.289862471252201992e+01,1.558777637451489229e+00,9.630887218098621583e-01,1.949303022641237226e-01,-1.622434031424296430e+00
6.491646740648493452e-01,1.307589248036341267e+01,1.317362425262073033e+00,9.305657499714623526e-01,1.821949960600973140e-01,-1.593572438090674837e+00
5.765087439005435188e-01,1.327851459512963928e+01,9.912406412895221619e-01,8.442119660485213339e-01,1.919349636912478230e-01,-1.583958175064590135e+00
6.660173630926452537e-01,1.341979860859721008e+01,9.880958404553585872e-01,7.912641722026878544e-01,2.000172335351895481e-01,-1.572100868487026126e+00
8.097289049407611072e-01,1.354060079328018240e+01,1.322770189895833504e+00,7.595411212924825239e-01,1.844570911689031867e-01,-1.565198323180674977e+00
8.663800350029741137e-01,1.369743184986303852e+01,1.749893556129480610e+00,7.374934046939728427e-01,1.776964887068964161e-01,-1.559207532088907833e+00
7.849448384380648402e-01,1.388413768068886256e+01,1.930006221654997356e+00,6.738070611692971168e-01,1.763163012928682660e-01,-1.566686257210223809e+00
7.083808274977273500e-01,1.405057987794252661e+01,1.841138002469472124e+00,5.934743877904081755e-01,1.716626729854988376e-01,-1.587324199320494289e+00
7.839340508345743475e-01,1.417172649767043247e+01,1.576568869470241108e+00,5.194107159233506410e-01,1.855677673364429792e-01,-1.606674924655264514e+00
9.313266976532944552e-01,1.415250043728104146e+01,1.320529669326216293e+00,4.582729300920041493e-01,1.965506301610101536e-01,-1.622469229972005600e+00
8.846257909920713924e-01,1.398169481729296670e+01,1.194657811957895222e+00,4.085511372954633291e-01,1.898457164823237342e-01,-1.627820070195395985e+00
7.238601649714002662e-01,1.367422211432488233e+01,1.185931204838987840e+00,3.558345849338871991e-01,1.836631859662075650e-01,-1.621670006703793021e+00
6.241610588720748476e-01,1.327294132876050980e+01,1.206299254190639658e+00,2.986751071798986468e-01,1.879632781090344873e-01,-1.610974794739613580e+00
6.055930970906298061e-01,1.285798665186339207e+01,1.128976381085852632e+00,2.488620352931064650e-01,1.858987238708408873e-01,-1.589840483812952288e+00
6.457727518010411005e-01,1.248599153671433193e+01,9.525682695759348784e-01,2.024285419620469040e-01,1.810014846803411626e-01,-1.573046355901407845e+00
7.193038396205645446e-01,1.220289810160157806e+01,7.957412936513356128e-01,1.700860134502435450e-01,1.791457230633536624e-01,-1.537376628256890365e+00
6.602317030538041864e-01,1.199675391663250501e+01,5.863914019404832256e-01,1.254994925294954378e-01,1.725268368826965715e-01,-1.488219265126752511e+00
4.870781644093344909e-01,1.181867668129533833e+01,4.329038717832133787e-01,8.202564146846913484e-02,1.604940966408350822e-01,-1.438369612160061983e+00
4.265991798083225151e-01,1.168254721995354117e+01,4.887959114502437030e-01,6.655441281543755805e-02,1.635610859755297908e-01,-1.365811622820509941e+00
5.683896831122018378e-01,1.162582937371293212e+01,7.815055857047803478e-01,6.911211869796876628e-02,1.519093253955804412e-01,-1.297497926184432604e+00
7.694854382807628790e-01,1.167103105800514129e+01,9.967586649390296483e-01,4.398235101147435905e-02,1.513463433382256640e-01,-1.228804532863998267e+00
8.045455138877342094e-01,1.168240286615609413e+01,1.040688242944823871e+00,3.861538326487036488e-02,1.218802879703659026e-01,-1.145970670673764236e+00
6.810105719134011970e-01,1.174034952841776303e+01,1.048608750194064188e+00,2.329477431199422632e-02,1.087187193630722720e-01,-1.048711798364667436e+00
5.579351383357722405e-01,1.188180351721893580e+01,1.169294605834110268e+00,1.286138450363768018e-02,1.027096374265386164e-01,-9.531927997664465524e-01
6.010056425383943912e-01,1.208402039850311205e+01,1.342481520000528228e+00,-4.922506012502401995e-03,1.040552578661366190e-01,-8.696126350010825456e-01
7.624596807164937262e-01,1.232618513005022187e+01,1.525412760826750924e+00,-1.044806054279380503e-02,9.015697681222022142e-02,-7.945622320591348986e-01
8.533775446516178587e-01,1.260325955059977154e+01,1.537400828065814018e+00,-3.316033581695460031e-02,7.713465083302833980e-02,-7.299346421842107802e-01
7.849374570582814403e-01,1.287215972103401107e+01,1.405345530557986056e+00,-5.549570034111633854e-02,6.062736775061718791e-02,-6.609158819620920555e-01
6.969565941622977157e-01,1.317543515552325850e+01,1.315305318372218979e+00,-9.453331445640485164e-02,6.362287382317281803e-02,-5.913512507590610312e-01
6.969632377301232529e-01,1.345397989302292707e+01,1.470283775519351410e+00,-1.116663614807176241e-01,5.599346997426220274e-02,-5.361212695698839292e-01
7.650523824224628733e-01,1.371459472463721774e+01,1.723066146939517429e+00,-1.310952833556587316e-01,4.983084221072132947e-02,-4.825618441219783339e-01
8.407256745286602051e-01,1.394667111568971585e+01,1.837990803485359814e+00,-1.541527525875215077e-01,5.277956005469021383e-02,-4.323694316390409575e-01
8.729665363441726500e-01,1.413794958421539860e+01,1.780483635298608647e+00,-1.849808838010106038e-01,3.717667955691740522e-02,-3.876033322329145991e-01
8.496135344590959315e-01,1.423509923276454892e+01,1.622151069369120568e+00,-2.195070465485932099e-01,3.269253819769650515e-02,-3.453062707372896445e-01
7.644483971036692971e-01,1.425202301268992500e+01,1.535083236504917847e+00,-2.446614277887754207e-01,2.907175809710077843e-02,-3.066593871793046877e-01
7.438016151630035822e-01,1.421726071747301212e+01,1.666553124679651887e+00,-2.873343575322946375e-01,2.641530642814319402e-02,-2.762619923016993995e-01
7.578961665375238965e-01,1.409735806137542191e+01,1.797974875174897402e+00,-3.169814576991256683e-01,1.761306166771497983e-02,-2.484313581399252291e-01
8.264327905166358734e-01,1.394004543540129681e+01,1.753821051505086936e+00,-3.656587068283842501e-01,2.117264677999164402e-02,-2.330029381935599109e-01
8.469678525165325045e-01,1.372501364903156329e+01,1.552618602593281549e+00,-4.147790811363882835e-01,2.280198529249653078e-02,-2.165981760966796676e-01
7.824430139026138376e-01,1.342941168992016188e+01,1.424214318572636806e+00,-4.640727165440038937e-01,1.608983927851654824e-02,-2.022746665367158581e-01
7.373450842162084795e-01,1.301117146397053759e+01,1.264506951690674397e+00,-4.995972086588346683e-01,1.734733586903171310e-02,-1.801555325803332885e-01
7.078464514259921181e-01,1.235425037173094331e+01,9.317919648359921370e-01,-5.318497233183339112e-01,1.642379105406409356e-02,-1.665785651026512326e-01
5.175565454667234722e-01,1.152170822581189036e+01,6.019170047664618162e-01,-5.974157824603368860e-01,1.269194793708260278e-02,-1.409231495074837193e-01
2.998321999775393487e-01,1.050738941480376809e+01,2.437886544800744182e-01,-6.133768224449090978e-01,1.359681413626406994e-02,-1.492082411692906563e-01
3.306611911697752704e-01,9.372661273493626766e+00,-8.073890888698314824e-03,-6.465229504123181092e-01,1.447168581256824682e-02,-1.705826725572760771e-01
5.420039449944072940e-01,8.028118195634093013e+00,-1.989394481682763005e-01,-6.438666460416408999e-01,1.351674614923190597e-02,-1.678846196465837715e-01
6.379329724017249736e-01,6.541849434756282555e+00,-3.741100975303446319e-01,-6.496029041404531856e-01,1.160233366445489328e-02,-1.536396946182412571e-01
4.917822072420711677e-01,4.970074394897052272e+00,-5.264749859507743546e-01,-6.366042362278312439e-01,-3.494015308585582489e-03,-1.198627924170278247e-01
3.071487351092408447e-01,3.373545798332957979e+00,-7.068636425721344096e-01,-6.271259950174465914e-01,-6.060873398514700014e-03,-5.989268562475964092e-02
2.940659226885647959e-01,1.741002760849690745e+00,-8.459408742281319116e-01,-6.337413128913714777e-01,-9.665932885404078523e-03,-3.613830365933717870e-02
4.227486133572396221e-01,2.869875076236423021e-03,-1.048052821168243609e+00,-6.459554987064601850e-01,-3.158523301245768494e-02,-4.947072854460522057e-02
6.351248327526671789e-01,-1.826419262975106372e+00,-1.293711654627682561e+00,-6.254173481417211189e-01,-6.264108397306353618e-03,-1.775350241938927418e-02
7.315085220558393830e-01,-3.705743694554306078e+00,-1.601282042022429630e+00,-6.342387253245318490e-01,-3.326047304911854824e-02,-9.166506166271858741e-03
8.143917284032743398e-01,-5.612434477547069811e+00,-1.888493818031768079e+00,-6.400533855398728988e-01,7.556386509168920573e-03,1.674302230610781247e-03
8.914747728360297163e-01,-7.568344470624518650e+00,-2.225695874500842386e+00,-6.293722638499774646e-01,-1.089050915234159901e-02,4.674871835865609254e-02
1.029046111223459015e+00,-9.546992396935440439e+00,-2.586606744133620239e+00,-6.163829281573155461e-01,-2.465738789289644364e-03,4.688470498893268501e-02
1.139697731983291495e+00,-1.146936931270149707e+01,-2.886359356711301061e+00,-6.046797308617755107e-01,-3.212540983149532112e-03,1.067633196889204439e-01
1.229163585212048160e+00,-1.332823007193651854e+01,-3.197137303193384739e+00,-5.634012107602697217e-01,-3.149683815842157369e-02,2.409329578010156736e-01
1.240360543394172899e+00,-1.501003364747606206e+01,-3.550830100023434799e+00,-5.941900246812132913e-01,-4.160020765001236354e-02,2.834578661422859081e-01
1.262401966915460028e+00,-1.661289338031060936e+01,-3.780810064826444883e+00,-5.671205916948400816e-01,-4.947921461626651751e-02,4.147159986121569109e-01
1.367531870694848051e+00,-1.814862643866595349e+01,-3.803657631662715755e+00,-5.153127147191877144e-01,-6.800426570942537385e-02,5.470229130401351725e-01
1.546151557573169466e+00,-1.950041469785469062e+01,-3.816398995922201554e+00,-5.165837987074199944e-01,-6.782752129009463060e-02,5.483425660238345767e-01
1.755742976823011947e+00,-2.072528413263284364e+01,-4.003588849826515528e+00,-5.154880905014799231e-01,-6.826629715480551919e-02,5.494950187777171147e-01
1.955960499592847901e+00,-2.176316811092952008e+01,-4.338370414533724073e+00,-5.244377458814143411e-01,-6.878111796591132587e-02,5.578492493000802854e-01
2.082176292080942126e+00,-2.261815257884178010e+01,-4.634376279469606175e+00,-5.186054500357971664e-01,-1.295848357801410999e-01,6.638145888925818250e-01
2.124940679127808707e+00,-2.319489640445165080e+01,-4.751929764152840185e+00,-5.177698711909952678e-01,-9.930412824813390771e-02,7.724324561007769319e-01
1.936761226944052394e+00,-2.345088565388846291e+01,-4.632296687129421109e+00,-5.199650089113001528e-01,-9.541966846445300299e-02,8.524630767916440144e-01
1.760957390624370733e+00,-2.336529906630636688e+01,-4.453113268449282458e+00,-5.173272621355300416e-01,-1.259226905922911643e-01,9.599863121585802128e-01
1.735553507207107327e+00,-2.296172189714121004e+01,-4.300481680628132075e+00,-5.307894213270096806e-01,-1.287644014044213858e-01,9.749249396173784721e-01
1.724330920509791643e+00,-2.245816918653081018e+01,-4.039575377014241298e+00,-5.395264439124936029e-01,-1.387019366979898860e-01,1.050637624536445935e+00
1.649718572670052508e+00,-2.199472052189640081e+01,-3.498225621522519813e+00,-5.249514197679511218e-01,-1.523838904216018308e-01,1.096485105696976881e+00
1.687034582941692618e+00,-2.156909180038313423e+01,-3.101609295472020911e+00,-5.214975128560602746e-01,-1.363918612968494648e-01,1.152205997688610983e+00
1.742093270016215278e+00,-2.114471023182005993e+01,-3.129410652519366121e+00,-5.571186146026747554e-01,-1.695793432342832252e-01,1.158217687933141171e+00
1.729949132411285895e+00,-2.079725175043775565e+01,-3.431544887135580257e+00,-5.997719381355193224e-01,-1.513831664454728387e-01,1.227725997916920386e+00
1.521193848689279093e+00,-2.055839387379515770e+01,-3.464227358795614720e+00,-6.204701645531603971e-01,-1.720236350717174179e-01,1.296979239668366590e+00
1.381302082355908345e+00,-2.044531614781293527e+01,-3.194639479104973478e+00,-6.445827903257805858e-01,-1.764187867572429291e-01,1.335095858018813919e+00
1.445001147576803646e+00,-2.044647966792229710e+01,-2.913853611826096479e+00,-6.573232668687722935e-01,-1.598228703913960047e-01,1.445091710249621908e+00
1.512694335612053687e+00,-2.044317031154682596e+01,-2.910813675447686766e+00,-7.055611014467166875e-01,-1.938451893763986356e-01,1.517111188576901526e+00
1.494942175788669836e+00,-2.041367691182628974e+01,-3.074214656060026751e+00,-7.578524306421284829e-01,-2.053828564324172157e-01,1.613027811191571459e+00
1.417424595405275101e+00,-2.037030547848284456e+01,-3.167449925745191130e+00,-8.020736455853728630e-01,-2.049517692537275726e-01,1.695597580979046670e+00
1.384703709578029462e+00,-2.035830859094638612e+01,-3.119663091799227406e+00,-8.412232204722328577e-01,-2.122429187521009397e-01,1.748553873649185242e+00
1.372731943228065576e+00,-2.037765840671373496e+01,-2.893373944694618949e+00,-8.815811216544174878e-01,-2.213392386246704202e-01,1.791001651001878248e+00
1.355878682588790074e+00,-2.042813728227292813e+01,-2.677683356836505713e+00,-9.158306546407124493e-01,-2.197082112357686134e-01,1.833074224515961692e+00
1.375260328766961138e+00,-2.045409328693795814e+01,-2.756535477849611393e+00,-9.684576747584328071e-01,-2.290585409183809873e-01,1.881229808381622792e+00
1.484198309323747411e+00,-2.047861523906050607e+01,-3.143889776705954375e+00,-1.015779120841875605e+00,-2.509427531082997209e-01,1.895305060269427910e+00
1.662898606418718339e+00,-2.053212862742946143e+01,-3.600753822447341435e+00,-1.059360609817213472e+00,-2.215438733603037058e-01,1.929779930263840981e+00
1.712571817917001527e+00,-2.065123586479138496e+01,-3.899069810191620356e+00,-1.133987779815183172e+00,-2.495581367303555675e-01,1.922221855690496639e+00
1.740955596991761611e+00,-2.089173723390529247e+01,-4.013374202278849445e+00,-1.199226925769734553e+00,-2.422406938056524406e-01,1.978677259196175209e+00
1.720698573490832661e+00,-2.118610712193141765e+01,-4.028517349587596108e+00,-1.257598279636734873e+00,-2.447711990938042093e-01,2.019433195093277789e+00
1.736050395328260665e+00,-2.134339997987647664e+01,-4.210429184284545379e+00,-1.326508014708217553e+00,-2.576571261066762930e-01,2.120972417747846173e+00
1.812120581466120539e+00,-2.131930269900059827e+01,-4.471315332593886360e+00,-1.397458918052530308e+00,-2.752664080304443317e-01,2.198836534309681845e+00
1.873993447287904068e+00,-2.111960117231762268e+01,-4.566318409444805937e+00,-1.482791373295263782e+00,-2.861291401723280448e-01,2.287902642601023828e+00
1.753002482235972215e+00,-2.076969636099097727e+01,-4.358177996105889740e+00,-1.561864471594125670e+00,-3.075446057470063721e-01,2.419657618795995280e+00
1.504601247999139524e+00,-2.026120221749576444e+01,-3.872205758589781777e+00,-1.609759730481374884e+00,-3.440124171133421838e-01,2.527424889665246699e+00
1.408350043587398570e+00,-1.956444811328736932e+01,-3.469423695534892271e+00,-1.675900087829880425e+00,-3.320145302650359120e-01,2.661401093284163188e+00
1.416754316286741977e+00,-1.876890724877976524e+01,-3.304163970547561391e+00,-1.753292978438859562e+00,-3.550116733796717106e-01,2.733273863721199071e+00
1.494945800865318697e+00,-1.794623883517988716e+01,-3.363374986835361291e+00,-1.828634824522102909e+00,-3.421950074966099709e-01,2.846597452847153153e+00
1.434309003198139809e+00,-1.709747014110383745e+01,-3.393651202744289996e+00,-1.917532821291614065e+00,-3.705841583773619718e-01,2.923558166511136314e+00
1.250796335246260105e+00,-1.630048351528211370e+01,-3.156974248311740894e+00,-1.984344151789537714e+00,-3.905849601090690681e-01,3.053562403871187492e+00
1.122136399579940713e+00,-1.557700707902225368e+01,-2.805139797198751062e+00,-2.026142418090951303e+00,-3.682339520992425341e-01,3.187061659645395562e+00
1.090464578977986321e+00,-1.481265348975310481e+01,-2.566061058947204820e+00,-2.138428502123017605e+00,-3.991872128370879125e-01,3.216636440593278579e+00
1.150315873935716882e+00,-1.414488926504409783e+01,-2.534976312227684936e+00,-2.161742463553772087e+00,-4.119963471635672558e-01,3.332307928334166558e+00
1.141430356218930520e+00,-1.346623788420860812e+01,-2.483792100941544678e+00,-2.234148554421987232e+00,-4.035470461974708933e-01,3.437306572931826842e+00
1.012856382892908469e+00,-1.286237764141545448e+01,-2.319838494995246414e+00,-2.289281625257501673e+00,-4.394104272712695547e-01,3.464589689982920717e+00
9.206068564122469322e-01,-1.234841423784931358e+01,-2.161238490566732562e+00,-2.331325638091244379e+00,-4.541924849808752218e-01,3.541679925762720504e+00
9.317084859613883330e-01,-1.188939626889650469e+01,-2.117528861751552860e+00,-2.420680431552835632e+00,-4.528646142111724671e-01,3.572534861867003642e+00
1.005586572361094166e+00,-1.153645345806275380e+01,-2.093437712820796825e+00,-2.478239490295538694e+00,-4.477820976293439004e-01,3.631706502919672452e+00
